FECHA,HORA,MODALIDAD,CANT_FALLECIDOS,CANT_HERIDOS,LATITUD,LONGITUD,DEPARTAMENTO,PROVINCIA,DISTRITO
2021-08-18,10:30:00,DESPISTE,0,0,-9.165204,-77.225836,ANCASH,CARLOS FERMIN FITZCARRALD,SAN LUIS-CARLOS FERMIN
2021-08-18,08:20:00,ATROPELLO,1,0,-16.406691,-71.474504,AREQUIPA,AREQUIPA,PAUCARPATA
2021-08-18,04:00:00,DESPISTE,0,0,-12.037773,-77.0427,LIMA,LIMA,RIMAC
2021-08-19,11:15:00,CHOQUE,0,0,-16.529028,-71.770167,AREQUIPA,AREQUIPA,LA JOYA
2021-08-19,13:20:00,CHOQUE,0,0,-5.143560383,-80.69820314,PIURA,PIURA,VEINTISEIS DE OCTUBRE
2021-08-19,17:50:00,CHOQUE,0,9,-5.721696,-77.564026,SAN MARTIN,RIOJA,PARDO MIGUEL
2021-08-19,16:47:00,CHOQUE,0,1,-11.784639,-75.5635,JUNIN,JAUJA,PARCO
2021-08-19,19:50:00,CHOQUE,0,7,-12.810381,-76.541539,LIMA,CAÑETE,ASIA
2021-08-19,22:20:00,CHOQUE,0,0,-8.216944,-78.95075,LA LIBERTAD,TRUJILLO,SALAVERRY
2021-08-19,23:45:00,ACCIDENTE,1,0,-11.786758,-76.334925,LIMA,HUAROCHIRI,SAN MATEO
2021-08-20,02:40:00,CHOQUE,0,0,-12.579028,-76.681111,LIMA,CAÑETE,SANTA CRUZ DE FLORES
2021-08-20,06:48:00,CHOQUE,1,3,-8.221593,-78.948148,LA LIBERTAD,TRUJILLO,SALAVERRY
2021-08-20,05:50:00,DESPISTE,0,3,-16.524495,-71.749529,AREQUIPA,AREQUIPA,LA JOYA
2021-08-20,07:00:00,CHOQUE,0,0,-15.630784,-74.632514,AREQUIPA,CARAVELI,ACARI
2021-08-20,06:30:00,CHOQUE,0,0,-15.768306,-74.432222,AREQUIPA,CARAVELI,ATIQUIPA
2021-08-20,09:20:00,CHOQUE,0,0,-5.86725,-79.796778,LAMBAYEQUE,LAMBAYEQUE,OLMOS
2021-08-20,15:43:00,DESPISTE,0,0,-12.5790129,-76.68111353,LIMA,CAÑETE,SANTA CRUZ DE FLORES
2021-08-20,21:00:00,CHOQUE,0,1,-4.595118818,-81.17234207,PIURA,TALARA,PARIÑAS
2021-08-20,23:10:00,CHOQUE,0,1,-12.8233,-76.534028,LIMA,CAÑETE,ASIA
2021-08-20,01:20:00,DESPISTE,0,0,-14.303667,-71.231917,CUSCO,CANCHIS,SICUANI
2021-08-20,23:16:00,DESPISTE,0,0,-14.688361,-74.144361,AYACUCHO,LUCANAS,PUQUIO
2021-08-21,00:25:00,CHOQUE,1,1,-5.566489539,-80.58162035,PIURA,SECHURA,CRISTO NOS VALGA
2021-08-21,05:30:00,CHOQUE,0,1,-16.508028,-71.742306,AREQUIPA,AREQUIPA,UCHUMAYO
2021-08-21,09:30:00,CHOQUE,0,1,-11.504167,-77.3,LIMA,HUARAL,CHANCAY-HUARAL
2021-08-21,07:00:00,CHOQUE,0,3,-10.155222,-77.452056,ANCASH,BOLOGNESI,CAJACAY
2021-08-21,15:00:00,DESPISTE,0,0,-16.255417,-69.300528,PUNO,CHUCUITO,POMATA
2021-08-21,22:50:00,DESPISTE,0,0,-11.776583,-77.162833,LIMA,LIMA,ANCON
2021-08-21,07:30:00,DESPISTE,0,6,-9.3270132,-78.0045942,ANCASH,YUNGAY,QUILLO
2021-08-21,21:00:00,DESPISTE,0,0,-14.186333,-70.290722,PUNO,CARABAYA,AJOYANI
2021-08-21,12:10:00,DESPISTE,0,0,-14.477833,-70.252194,PUNO,AZANGARO,SAN ANTON
2021-08-22,13:30:00,CHOQUE,0,1,-11.4869,-77.305511,LIMA,HUARAL,CHANCAY-HUARAL
2021-08-22,11:30:00,DESPISTE,0,2,-10.861889,-76.126694,PASCO,PASCO,NINACACA
2021-08-22,17:45:00,DESPISTE,0,0,-6.045642,-77.010986,SAN MARTIN,MOYOBAMBA,MOYOBAMBA
2021-08-22,18:50:00,DESPISTE,0,1,-11.778928,-76.306447,LIMA,HUAROCHIRI,SAN MATEO
2021-08-22,23:00:00,CHOQUE,1,1,-12.10104,-76.9794,LIMA,LIMA,SANTIAGO DE SURCO
2021-08-22,12:00:00,CHOQUE,0,0,-9.772050599,-76.09618377,HUANUCO,HUANUCO,CHINCHAO
2021-08-23,06:30:00,CHOQUE,3,2,-10.90568368,-76.0695278,JUNIN,JUNIN,CARHUAMAYO
2021-08-23,06:00:00,DESPISTE,0,0,-12.065806,-69.124028,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS
2021-08-23,07:55:00,DESPISTE,0,1,-14.687528,-75.124778,ICA,NASCA,EL INGENIO
2021-08-23,14:30:00,CHOQUE,0,10,-15.3076054,-70.2323792,PUNO,LAMPA,CALAPUJA
2021-08-23,19:20:00,DESPISTE,0,0,-15.747192,-71.019257,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA
2021-08-23,21:05:00,ATROPELLO,0,1,-12.810432,-76.541436,LIMA,CAÑETE,ASIA
2021-08-24,01:00:00,CHOQUE,0,1,-7.523115901,-79.39806062,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC
2021-08-24,06:30:00,DESPISTE,0,2,-15.820222,-74.328222,AREQUIPA,CARAVELI,ATIQUIPA
2021-08-24,03:30:00,CHOQUE,0,2,-11.601,-76.19456,LIMA,HUAROCHIRI,CHICLA
2021-08-24,09:30:00,CHOQUE,0,0,-15.810278,-74.369583,AREQUIPA,CARAVELI,ATIQUIPA
2021-08-24,10:30:00,DESPISTE,0,1,-6.445762,-78.999864,CAJAMARCA,CHOTA,HUAMBOS
2021-08-24,13:10:00,CHOQUE,0,0,-15.889889,-74.163,AREQUIPA,CARAVELI,CHAPARRA
2021-08-24,17:00:00,ESPECIAL,0,0,-11.714694,-77.181444,LIMA,LIMA,ANCON
2021-08-24,16:02:00,CHOQUE,0,1,-7.081640349,-78.33368872,CAJAMARCA,CAJAMARCA,ENCAÑADA
2021-08-24,23:40:00,CHOQUE,1,0,-11.07595427,-77.58315279,LIMA,HUAURA,SANTA MARIA
2021-08-24,17:25:00,CHOQUE,0,0,-13.6800408,-71.6032385,CUSCO,QUISPICANCHI,URCOS
2021-08-25,01:20:00,DESPISTE,0,1,-11.617333,-77.226028,LIMA,HUARAL,AUCALLAMA
2021-08-25,04:40:00,DESPISTE,0,0,-7.239611,-79.140194,CAJAMARCA,CONTUMAZA,YONAN
2021-08-25,07:20:00,INCENDIO,0,0,-10.577558,-77.762031,LIMA,BARRANCA,PARAMONGA
2021-08-25,14:20:00,CHOQUE,1,1,-11.75475085,-77.15005349,LIMA,LIMA,ANCON
2021-08-25,15:08:00,CHOQUE,0,3,-5.937917,-77.971639,AMAZONAS,BONGARA,JAZAN
2021-08-25,19:30:00,CHOQUE,0,6,-6.213346,-77.903751,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS
2021-08-26,02:30:00,CHOQUE,0,0,-11.8875,-76.458611,LIMA,HUAROCHIRI,SURCO
2021-08-26,10:00:00,CHOQUE,1,10,-6.479361,-76.504972,SAN MARTIN,LAMAS,LAMAS
2021-08-26,14:10:00,DESPISTE,0,0,-15.295481,-74.916033,AREQUIPA,CARAVELI,LOMAS
2021-08-26,22:30:00,CHOQUE,0,0,-15.2953753,-74.916083,AREQUIPA,CARAVELI,LOMAS
2021-08-27,07:00:00,CHOQUE,0,2,-11.012722,-77.605972,LIMA,HUAURA,VEGUETA
2021-08-27,16:00:00,CHOQUE,0,1,-6.2295,-77.905889,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS
2021-08-27,23:07:00,ACCIDENTE,0,0,-15.6757782,-70.4421072,PUNO,SAN ROMAN,CABANILLAS
2021-08-27,23:49:00,DESPISTE,0,0,-11.886278,-76.483222,LIMA,HUAROCHIRI,SURCO
2021-08-27,12:30:00,DESPISTE,16,2,-13.690523,-72.353758,APURIMAC,COTABAMBAS,COTABAMBAS
2021-08-28,00:40:00,DESPISTE,1,5,-11.92063,-76.623245,LIMA,HUAROCHIRI,RICARDO PALMA
2021-08-28,08:40:00,DESPISTE,0,1,-9.68425,-77.228944,ANCASH,HUARI,CHAVIN DE HUANTAR
2021-08-28,11:00:00,CHOQUE,0,1,-4.935956,-80.573594,PIURA,PIURA,TAMBO GRANDE
2021-08-28,06:45:00,ATROPELLO,1,0,-8.934667,-76.105722,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO
2021-08-28,11:30:00,CHOQUE,0,0,-6.073778,-76.898667,SAN MARTIN,MOYOBAMBA,MOYOBAMBA
2021-08-28,15:00:00,CHOQUE,0,0,-13.717785,-70.45516,PUNO,CARABAYA,OLLACHEA
2021-08-28,21:50:00,CHOQUE,0,4,-17.882944,-70.439333,TACNA,TACNA,SAMA
2021-08-28,06:20:00,INCENDIO,0,0,-12.050972,-76.977167,LIMA,LIMA,SANTA ANITA
2021-08-29,06:30:00,CHOQUE,1,0,-16.534028,-71.800472,AREQUIPA,AREQUIPA,LA JOYA
2021-08-29,13:20:00,CHOQUE,0,1,-5.656556,-80.5715,PIURA,SECHURA,SECHURA
2021-08-29,13:10:00,CHOQUE,0,1,-7.193902644,-78.34766879,CAJAMARCA,CAJAMARCA,NAMORA
2021-08-29,12:10:00,CHOQUE,1,3,-11.701944,-75.760833,JUNIN,YAULI,LA OROYA
2021-08-29,15:50:00,DESPISTE,0,0,-5.919122,-78.08635,AMAZONAS,LUYA,SAN JERONIMO-LUYA
2021-08-29,22:30:00,CHOQUE,0,1,-8.476278,-74.806889,UCAYALI,CORONEL PORTILLO,CAMPOVERDE
2021-08-30,04:15:00,DESPISTE,1,19,-11.224722,-75.941944,JUNIN,TARMA,SAN PEDRO DE CAJAS
2021-08-30,00:20:00,CHOQUE,0,3,-9.1494685,-78.508566,ANCASH,SANTA,NUEVO CHIMBOTE
2021-08-30,08:30:00,CHOQUE,2,1,-12.7277851,-69.5076903,MADRE DE DIOS,TAMBOPATA,LABERINTO
2021-08-30,07:30:00,CHOQUE,0,4,-7.706944,-79.313972,LA LIBERTAD,ASCOPE,PAIJAN
2021-08-30,04:00:00,DESPISTE,5,1,-5.852936,-78.694887,AMAZONAS,UTCUBAMBA,CUMBA
2021-08-30,11:10:00,DESPISTE,0,12,-10.649611,-77.806306,LIMA,BARRANCA,PARAMONGA
2021-08-30,13:00:00,CHOQUE,1,0,-5.44426,-80.020729,PIURA,MORROPON,LA MATANZA
2021-08-30,14:30:00,CHOQUE,0,2,-13.3212978,-72.0843595,CUSCO,URUBAMBA,YUCAY
2021-08-30,18:50:00,CHOQUE,1,13,-16.469183,-72.36325,AREQUIPA,CAYLLOMA,MAJES
2021-08-30,13:00:00,CHOQUE,0,3,-15.8921866,-69.887466,PUNO,PUNO,CHUCUITO
2021-08-30,19:00:00,DESPISTE,0,0,-11.601686,-76.118972,JUNIN,YAULI,MOROCOCHA
2021-08-30,19:45:00,CHOQUE,0,0,-9.772751,-78.2332212,ANCASH,CASMA,CASMA
2021-08-30,19:40:00,DESPISTE,0,0,-11.885,-76.464,LIMA,HUAROCHIRI,SURCO
2021-08-30,21:30:00,CHOQUE,0,1,-9.820331827,-77.41968087,ANCASH,RECUAY,CATAC
2021-08-30,17:15:00,CHOQUE,0,1,-8.512222,-78.686444,LA LIBERTAD,VIRU,CHAO
2021-08-30,14:15:00,CHOQUE,0,0,-9.656213042,-76.06810313,HUANUCO,HUANUCO,CHINCHAO
2021-08-30,05:00:00,CHOQUE,1,0,-4.5895527,-80.5186281,PIURA,SULLANA,LANCONES
2021-08-31,04:00:00,DESPISTE,33,29,-11.854612,-76.408205,LIMA,HUAROCHIRI,MATUCANA
2021-08-31,20:11:00,CHOQUE,0,3,-10.628528,-76.176472,PASCO,PASCO,YANACANCHA
2021-08-31,00:30:00,DESPISTE,0,2,-12.9590119,-70.3132503,MADRE DE DIOS,TAMBOPATA,INAMBARI
2021-08-31,13:00:00,CHOQUE,0,5,-13.819833,-72.962556,APURIMAC,ABANCAY,CIRCA
2021-09-01,03:45:00,DESPISTE,0,2,-11.138778,-75.991139,JUNIN,JUNIN,JUNIN
2021-09-01,05:27:00,DESPISTE,0,0,-11.75938,-76.300475,LIMA,HUAROCHIRI,SAN MATEO
2021-09-01,09:00:00,CHOQUE,2,0,-10.504264,-77.9082786,ANCASH,HUARMEY,HUARMEY
2021-09-01,09:20:00,CHOQUE,0,3,-16.45875,-71.954056,AREQUIPA,AREQUIPA,VITOR
2021-09-01,19:20:00,DESPISTE,0,0,-5.848306,-79.511083,PIURA,HUANCABAMBA,HUARMACA
2021-09-01,18:00:00,DESPISTE,0,0,-11.291667,-69.522,MADRE DE DIOS,TAHUAMANU,IBERIA
2021-09-01,23:30:00,CHOQUE,0,1,-11.60005,-76.162246,JUNIN,YAULI,MOROCOCHA
2021-09-01,07:45:00,ESPECIAL,1,0,-8.88225,-76.100472,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO
2021-09-01,06:20:00,CHOQUE,0,0,-8.380778,-78.857806,LA LIBERTAD,VIRU,VIRU
2021-09-02,00:45:00,DESPISTE,0,0,-10.426694,-77.925083,ANCASH,HUARMEY,HUARMEY
2021-09-02,07:50:00,CHOQUE,0,0,-13.3339274,-70.3310047,PUNO,CARABAYA,AYAPATA
2021-09-02,10:30:00,DESPISTE,0,0,-12.270457,-76.898871,LIMA,LIMA,LURIN
2021-09-02,11:15:00,VOLCADURA,0,0,-8.403556,-74.561056,UCAYALI,CORONEL PORTILLO,CALLERIA
2021-09-02,11:49:00,DESPISTE,0,0,-7.956886,-78.625326,LA LIBERTAD,OTUZCO,OTUZCO
2021-09-02,15:30:00,CHOQUE,0,5,-12.246611,-76.931833,LIMA,LIMA,VILLA EL SALVADOR
2021-09-03,06:00:00,DESPISTE,0,0,-11.896722,-76.499333,LIMA,HUAROCHIRI,SAN BARTOLOME
2021-09-03,05:45:00,CHOQUE,0,1,-13.525549,-71.988684,CUSCO,CUSCO,SANTIAGO-CUSCO
2021-09-03,06:00:00,CHOQUE,2,1,-18.171591,-70.644065,TACNA,TACNA,SAMA
2021-09-03,17:50:00,CHOQUE,0,1,-11.68292,-76.258442,LIMA,HUAROCHIRI,CHICLA
2021-09-03,23:30:00,CHOQUE,0,1,-9.179104,-78.475901,ANCASH,SANTA,NUEVO CHIMBOTE
2021-09-04,02:30:00,DESPISTE,0,0,-11.645978,-77.209616,LIMA,HUARAL,AUCALLAMA
2021-09-04,17:00:00,CHOQUE,0,0,-11.905444,-76.533889,LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA
2021-09-04,17:30:00,CHOQUE,0,1,-11.910387,-76.573236,LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA
2021-09-04,22:50:00,CHOQUE,0,3,-18.1677512,-70.4827381,TACNA,TACNA,LA YARADA LOS PALOS
2021-09-04,22:50:00,CHOQUE,0,1,-8.408806,-78.813889,LA LIBERTAD,VIRU,VIRU
2021-09-05,02:45:00,DESPISTE,0,0,-11.690923,-76.262717,LIMA,HUAROCHIRI,CHICLA
2021-09-05,14:30:00,CHOQUE,0,4,-9.835275,-78.183361,ANCASH,HUARMEY,CULEBRAS
2021-09-05,22:10:00,CHOQUE,1,0,-7.117974,-79.489129,LA LIBERTAD,CHEPEN,PACANGA
2021-09-05,23:30:00,DESPISTE,0,7,-9.773669,-77.4255817,ANCASH,RECUAY,TICAPAMPA
2021-09-05,07:20:00,ATROPELLO,0,3,-9.0746367,-78.5850747,ANCASH,SANTA,CHIMBOTE
2021-09-06,05:52:00,DESPISTE,0,7,-6.510806,-80.059583,LAMBAYEQUE,LAMBAYEQUE,MORROPE
2021-09-06,08:15:00,DESPISTE,2,6,-18.115833,-70.261833,TACNA,TACNA,CORONEL GREGORIO ALBARRACIN LANCHIPA
2021-09-06,08:55:00,ATROPELLO,0,1,-11.486302,-77.3078717,LIMA,HUARAL,CHANCAY-HUARAL
2021-09-06,14:00:00,DESPISTE,0,2,-12.36611903,-74.92456866,HUANCAVELICA,TAYACAJA,ACRAQUIA
2021-09-06,23:50:00,DESPISTE,0,0,-16.59195,-72.631119,AREQUIPA,CAMANA,SAMUEL PASTOR
2021-09-06,18:30:00,DESPISTE,0,1,-11.813111,-77.129417,LIMA,LIMA,ANCON
2021-09-07,02:30:00,CHOQUE,1,16,-13.626011,-76.1519511,ICA,PISCO,SAN CLEMENTE
2021-09-07,07:05:00,DESPISTE,0,0,-11.46123,-77.312928,LIMA,HUARAL,CHANCAY-HUARAL
2021-09-07,09:50:00,CHOQUE,0,6,-16.503333,-71.721389,AREQUIPA,AREQUIPA,UCHUMAYO
2021-09-07,00:45:00,CHOQUE,0,0,-16.471306,-73.065111,AREQUIPA,CAMANA,OCOÑA
2021-09-07,05:45:00,CHOQUE,0,5,-17.614525,-71.002426,MOQUEGUA,MARISCAL NIETO,MOQUEGUA
2021-09-07,06:30:00,DESPISTE,0,0,-6.967306,-78.568333,CAJAMARCA,CAJAMARCA,CAJAMARCA
2021-09-07,07:50:00,CHOQUE,0,1,-11.485194,-75.95325,JUNIN,YAULI,PACCHA
2021-09-07,09:20:00,CHOQUE,1,0,-15.654054,-74.583589,AREQUIPA,CARAVELI,YAUCA
2021-09-07,05:00:00,CHOQUE,0,1,-16.597861,-72.778583,AREQUIPA,CAMANA,MARISCAL CACERES
2021-09-07,22:30:00,CHOQUE,0,0,-8.890778,-76.098778,HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO
2021-09-07,17:45:00,CHOQUE,0,0,-16.390333,-71.545528,AREQUIPA,AREQUIPA,YANAHUARA-AREQUIPA
2021-09-08,07:00:00,CHOQUE,0,1,-8.48918,-74.82806,UCAYALI,CORONEL PORTILLO,CAMPOVERDE
2021-09-08,09:00:00,DESPISTE,0,0,-16.175611,-73.760306,AREQUIPA,CARAVELI,ATICO
2021-09-08,13:15:00,DESPISTE,0,0,-14.688137,-74.161283,AYACUCHO,LUCANAS,PUQUIO
2021-09-08,12:50:00,DESPISTE,0,1,-11.574722,-75.632556,JUNIN,TARMA,HUARICOLCA
2021-09-08,11:20:00,DESPISTE,0,1,-9.111951944,-78.54909596,ANCASH,SANTA,CHIMBOTE
2021-09-08,17:30:00,CHOQUE,0,0,-6.22575,-77.910194,AMAZONAS,CHACHAPOYAS,CHACHAPOYAS
2021-09-08,19:30:00,ATROPELLO,0,1,-8.97525,-78.618222,ANCASH,SANTA,SANTA
2021-09-08,02:00:00,DESPISTE,0,1,-18.008296,-70.881578,TACNA,TACNA,SAMA
2021-09-08,23:30:00,DESPISTE,0,0,-10.422247,-77.932853,ANCASH,HUARMEY,HUARMEY
2021-09-08,22:30:00,INCENDIO,0,0,-11.891361,-77.068167,LIMA,LIMA,PUENTE PIEDRA
2021-09-08,20:00:00,DESPISTE,0,0,-13.957111,-69.382944,PUNO,SANDIA,ALTO INAMBARI
2021-09-09,03:40:00,CHOQUE,1,0,-10.9311275,-75.1649959,JUNIN,CHANCHAMAYO,PERENE
2021-09-09,07:30:00,CHOQUE,0,0,-16.671083,-72.561556,AREQUIPA,CAMANA,QUILCA
2021-09-09,05:40:00,CHOQUE,0,1,-11.893354,-77.1268862,CALLAO,CALLAO,VENTANILLA
2021-09-09,07:00:00,CHOQUE,0,0,-15.769131,-72.472367,AREQUIPA,CASTILLA,TIPAN
2021-09-09,07:40:00,CHOQUE,1,1,-10.9577778,-74.8274665,JUNIN,CHANCHAMAYO,PICHANAQUI
2021-09-09,11:10:00,DESPISTE,0,1,-9.852417,-77.404889,ANCASH,RECUAY,CATAC
2021-09-09,19:20:00,DESPISTE,0,1,-14.667417,-74.106944,AYACUCHO,LUCANAS,PUQUIO
2021-09-09,21:20:00,CHOQUE,0,0,-16.23398,-73.5946507,AREQUIPA,CARAVELI,ATICO
2021-09-09,19:20:00,DESPISTE,0,0,-6.304083,-76.727944,SAN MARTIN,LAMAS,ALONSO DE ALVARADO
2021-09-09,18:25:00,VOLCADURA,0,0,-16.618444,-69.42475,PUNO,CHUCUITO,HUACULLANI
2021-09-09,11:35:00,CHOQUE,0,0,-11.612833,-76.207222,LIMA,HUAROCHIRI,CHICLA
2021-09-10,05:50:00,CHOQUE,0,1,-11.731149,-77.171068,LIMA,LIMA,ANCON
2021-09-10,08:20:00,CHOQUE,0,1,-13.733833,-71.600222,CUSCO,QUISPICANCHI,URCOS
2021-09-10,05:32:00,DESPISTE,0,0,-8.650014085,-78.62015298,LA LIBERTAD,VIRU,CHAO
2021-09-10,09:45:00,CHOQUE,0,0,-11.69427281,-77.17990406,LIMA,LIMA,ANCON
2021-09-10,11:20:00,DESPISTE,0,0,-14.641737,-74.286197,AYACUCHO,LUCANAS,LUCANAS
2021-09-10,10:00:00,CHOQUE,0,0,-11.706464,-77.1886777,LIMA,LIMA,ANCON
2021-09-10,21:30:00,CHOQUE,0,0,-7.341389,-79.507306,LA LIBERTAD,PACASMAYO,SAN JOSE
2021-09-10,13:55:00,DESPISTE,0,1,-16.886167,-70.435278,TACNA,CANDARAVE,CANDARAVE
2021-09-10,18:30:00,CHOQUE,0,2,-6.4108744,-76.6010092,SAN MARTIN,LAMAS,TABALOSOS
2021-09-10,04:00:00,CHOQUE,0,2,-13.066306,-76.342556,LIMA,CAÑETE,IMPERIAL
2021-09-10,18:30:00,CHOQUE,0,4,-16.47369,-71.9496,AREQUIPA,AREQUIPA,VITOR
2021-09-11,07:30:00,CHOQUE,0,8,-6.359883,-76.660042,SAN MARTIN,LAMAS,TABALOSOS
2021-09-11,17:30:00,CHOQUE,0,3,-16.019222,-71.284694,AREQUIPA,AREQUIPA,SAN JUAN DE TARUCANI
2021-09-11,23:30:00,CHOQUE,0,0,-10.6575024,-77.8310433,LIMA,BARRANCA,PARAMONGA
2021-09-11,18:15:00,CHOQUE,0,2,-5.172611,-80.683611,PIURA,PIURA,VEINTISEIS DE OCTUBRE
2021-09-12,09:50:00,DESPISTE,0,1,-15.832444,-74.297833,AREQUIPA,CARAVELI,ATIQUIPA
2021-09-12,05:00:00,CHOQUE,0,2,-14.606598,-70.750425,PUNO,MELGAR,SANTA ROSA-MELGAR
2021-09-12,15:30:00,CHOQUE,0,2,-11.7835902,-75.6817536,JUNIN,JAUJA,CURICACA
2021-09-12,17:45:00,CHOQUE,0,2,-10.664,-76.179861,PASCO,PASCO,YANACANCHA
2021-09-12,22:30:00,CHOQUE,1,0,-12.19278,-76.970211,LIMA,LIMA,VILLA EL SALVADOR
2021-09-13,04:30:00,DESPISTE,0,2,-12.7261813,-72.535205,CUSCO,LA CONVENCION,ECHARATE
2021-09-13,04:50:00,CHOQUE,0,0,-5.125664007,-80.70085155,PIURA,PIURA,VEINTISEIS DE OCTUBRE
2021-09-13,07:50:00,CHOQUE,0,1,-13.5345495,-72.7723711,APURIMAC,ABANCAY,CURAHUASI
2021-09-13,13:45:00,CHOQUE,0,0,-16.576278,-71.835889,AREQUIPA,AREQUIPA,LA JOYA
2021-09-13,11:00:00,CHOQUE,1,12,-10.949194,-77.037028,LIMA,HUAURA,PACCHO
2021-09-13,19:30:00,INCENDIO,0,0,-8.815497,-78.654493,LA LIBERTAD,VIRU,GUADALUPITO
2021-09-13,22:40:00,CHOQUE,1,0,-17.642,-71.3385,MOQUEGUA,ILO,ILO
2021-09-13,11:20:00,CHOQUE,0,2,-14.875993,-70.604091,PUNO,MELGAR,AYAVIRI
2021-09-14,00:30:00,CHOQUE,1,2,-4.8502357,-80.7892447,PIURA,SULLANA,MARCAVELICA
2021-09-14,02:10:00,VOLCADURA,0,7,-11.2659796,-75.9268706,JUNIN,TARMA,SAN PEDRO DE CAJAS
2021-09-14,11:30:00,DESPISTE,0,1,-16.61068791,-72.629582,AREQUIPA,CAMANA,SAMUEL PASTOR
2021-09-14,06:15:00,CHOQUE,1,2,-15.76421,-70.994528,AREQUIPA,CAYLLOMA,SAN ANTONIO DE CHUCA
2021-09-14,13:30:00,DESPISTE,0,1,-14.625692,-74.0268767,AYACUCHO,LUCANAS,PUQUIO
2021-09-14,20:30:00,ATROPELLO,1,0,-13.933986,-75.879333,ICA,ICA,SALAS-ICA
2021-09-14,16:45:00,CHOQUE,0,3,-13.001889,-72.553056,CUSCO,LA CONVENCION,HUAYOPATA
2021-09-15,06:00:00,DESPISTE,0,0,-11.918056,-76.557139,LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA
2021-09-15,05:35:00,DESPISTE,2,71,-7.052026,-79.575505,LAMBAYEQUE,CHICLAYO,LAGUNAS
2021-09-15,05:55:00,DESPISTE,0,0,-17.21556,-70.973144,MOQUEGUA,MARISCAL NIETO,MOQUEGUA
2021-09-15,02:00:00,CHOQUE,0,0,-13.836326,-76.138614,ICA,PISCO,PARACAS
2021-09-15,04:30:00,ATROPELLO,1,0,-14.21818137,-69.15338545,PUNO,SANDIA,SAN JUAN DEL ORO
2021-09-15,20:30:00,CHOQUE,0,1,-12.4635,-69.139278,MADRE DE DIOS,TAMBOPATA,LAS PIEDRAS
2021-09-15,08:45:00,CHOQUE,1,0,-7.214472,-79.429639,LA LIBERTAD,CHEPEN,CHEPEN
2021-09-16,06:40:00,CHOQUE,0,1,-9.357774,-77.596168,ANCASH,CARHUAZ,ANTA-CARHUAZ
2021-09-16,12:30:00,DESPISTE,0,0,-14.503333,-73.265,APURIMAC,AYMARAES,COTARUSE
2021-09-16,15:50:00,DESPISTE,0,0,-16.072111,-71.582389,AREQUIPA,AREQUIPA,YURA
2021-09-16,20:30:00,CHOQUE,0,0,-13.310778,-71.999389,CUSCO,CALCA,CALCA
2021-09-16,23:20:00,DESPISTE,0,0,-14.470472,-75.381667,ICA,ICA,SANTIAGO-ICA
2021-09-16,23:40:00,DESPISTE,0,1,-14.699855,-74.526354,AYACUCHO,LUCANAS,LEONCIO PRADO
2021-09-16,17:30:00,DESPISTE,0,0,-8.598685,-74.930304,UCAYALI,CORONEL PORTILLO,CAMPOVERDE
2021-09-17,05:40:00,DESPISTE,0,10,-13.6233082,-70.4520348,PUNO,CARABAYA,SAN GABAN
2021-09-17,05:23:00,DESPISTE,0,0,-6.4935443,-80.0825134,LAMBAYEQUE,LAMBAYEQUE,MORROPE
2021-09-17,09:20:00,VOLCADURA,0,0,-15.74106693,-74.45464689,AREQUIPA,CARAVELI,YAUCA
2021-09-17,02:10:00,DESPISTE,0,0,-13.588889,-72.818472,APURIMAC,ABANCAY,ABANCAY
2021-09-17,10:30:00,VOLCADURA,0,1,-7.815111,-77.883833,LA LIBERTAD,SANCHEZ CARRION,CHUGAY
2021-09-17,17:00:00,CHOQUE,1,0,-13.617034,-76.151133,ICA,PISCO,SAN CLEMENTE
2021-09-17,21:10:00,CHOQUE,0,1,-10.155444,-77.322778,ANCASH,BOLOGNESI,CAJACAY
2021-09-17,13:50:00,DESPISTE,1,0,-12.7722078,-75.9015507,LIMA,YAUYOS,CATAHUASI
2021-09-18,03:20:00,CHOQUE,0,1,-10.474972,-77.915,ANCASH,HUARMEY,HUARMEY
2021-09-18,08:20:00,DESPISTE,0,1,-11.994694,-77.125694,CALLAO,CALLAO,CALLAO
2021-09-18,00:30:00,CHOQUE,0,2,-11.876278,-77.126583,CALLAO,CALLAO,VENTANILLA
2021-09-18,07:00:00,DESPISTE,0,0,-16.243668,-69.3718127,PUNO,CHUCUITO,JULI
2021-09-18,12:40:00,DESPISTE,0,0,-11.733889,-76.264167,LIMA,HUAROCHIRI,CHICLA
2021-09-18,12:45:00,DESPISTE,1,0,-14.180589,-73.324043,APURIMAC,AYMARAES,SAÑAYCA
2021-09-18,15:30:00,CHOQUE,0,4,-14.665901,-74.104457,AYACUCHO,LUCANAS,PUQUIO
